"时间戳","主键ID","行业分类ID","监管企业大类","监管企业小类","粉尘种类","粉尘种类小类","集中除尘系统干式数量","集中除尘系统湿式数量","单班涉粉作业人数","钢铁企业json数据","高炉数量","高炉信息","转炉数量","转炉信息","电炉数量","电炉信息","煤气柜数量","煤气柜信息","氨罐数量","氨罐信息","铝加工企业json数据","深井浇筑系统数量","钢丝绳式提升装置数量","液压式提升装置数量","熔炼炉事故联锁装置","流槽及铸造系统事故联锁装置","存在附属污水处理设施设备企业","存在造纸企业","存在酱腌菜企业","删除标识","备注","上报历史id","所选设备","涉炉企业内容","粉尘涉爆企业内容","有限空间企业内容","钢铁企业内容","铝加工企业内容","危化品企业内容","创建人","修改人","创建时间","更新时间"
2025-06-19 20:13:22.000,"70a62d3263994e49a07c27be32b15b79",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,ce6b779d053c4955b7bfffeaca3e3652,,,,,,,,admin,admin,2024-03-13 00:00:00.000,2024-03-13 00:00:00.000
2025-06-19 20:13:10.000,"70a63dd100c0465c9c3c144b791eb7ad",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"51a2f78354e84baf8a87216a9c3c4cd6",,,,,,,,admin,admin,2024-01-27 00:00:00.000,2024-01-27 00:00:00.000
2025-06-19 20:13:20.000,"70a665d53c24495ab48b65bc279472e6",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,b0e62ff9c5614051914e1ab1c1dd6409,,,,,,,,admin,admin,2022-01-27 00:00:00.000,2022-01-27 00:00:00.000
2025-06-19 20:13:32.000,"44d1736586fe4f6cbd25590216f14977",,SUPE_CORP_H,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,b2c22c16651f49cb9621da5877a60b1a,,,,,,,"{""newWeihuaList"":[{""city"":"""",""county"":"""",""createTime"":1705295023000,""hazardousCount"":3,""hazardousDetailList"":[{""actualityPresence"":0.1,""cas"":""67-64-1"",""chemicalName"":""丙酮"",""chemicalStatus"":""0"",""createTime"":1705295023000,""criticalQuantity"":500,""dangerInfo"":"""",""id"":""8aae07378d0b1c8e018d0b810b4a0dbb"",""isYazl"":"""",""purpose"":""2"",""reserves"":0,""storageType"":""1"",""storehouseType"":""1"",""unitId"":""8aae07378d0b1c8e018d0b810b490dba"",""updateTime"":1705295023000,""yearUsage"":0},{""actualityPresence"":0,""cas"":""108-24-7"",""chemicalName"":""乙酸酐"",""chemicalStatus"":""0"",""createTime"":1705295023000,""criticalQuantity"":5000,""dangerInfo"":"""",""id"":""8aae07378d0b1c8e018d0b810b4a0dbc"",""isYazl"":"""",""purpose"":""2"",""reserves"":0,""storageType"":""1"",""storehouseType"":""1"",""unitId"":""8aae07378d0b1c8e018d0b810b490dba"",""updateTime"":1705295023000,""yearUsage"":0},{""actualityPresence"":0.2,""cas"":""64-17-5"",""chemicalName"":""乙醇[无水]"",""chemicalStatus"":""0"",""createTime"":1705295023000,""criticalQuantity"":500,""dangerInfo"":"""",""id"":""8aae07378d0b1c8e018d0b810b4a0dbd"",""isYazl"":"""",""purpose"":""2"",""reserves"":0,""storageType"":""1"",""storehouseType"":""1"",""unitId"":""8aae07378d0b1c8e018d0b810b490dba"",""updateTime"":1705295023000,""yearUsage"":0}],""id"":""8aae07378d0b1c8e018d0b810b490dba"",""isYazl"":""0"",""province"":""320000"",""riskLevel"":""D"",""sValue"":0,""seqNo"":1,""subdistrict"":"""",""unitName"":""储存单元"",""updateTime"":1705295023000,""uuitNo"":""91320581MA21W22K85""}],""weihuaList"":[]}",admin,admin,2024-01-15 00:00:00.000,2024-01-15 00:00:00.000
2025-06-19 20:13:30.000,"44d1899e361b4730b00489052d45b938",,SUPE_CORP_E,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,b0a8e3998344495388ab6a6c6d683632,,,,,,,,admin,admin,2022-03-07 00:00:00.000,2022-03-07 00:00:00.000
2025-06-19 20:13:19.000,"44d1ef405be04b00b5dfd0e59cdba926",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,af0d52d0376d45cc8dbace161ceb5e0b,,,,,,,,admin,admin,2023-01-04 00:00:00.000,2023-01-04 00:00:00.000
2025-06-19 20:13:17.000,"44d1efadd4d44746801e2f3b3a3e45ef",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"8c946da6b056430180cb79fb0a1b7c5b",,,,,,,,admin,admin,2024-01-16 00:00:00.000,2024-01-16 00:00:00.000
2025-06-19 20:13:05.000,"44d25f24a9534188a3a2e1ed2dffec27",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"0e023fa4babe48178ef418e2686b6224",,,,,,,,admin,admin,2023-01-11 00:00:00.000,2023-01-11 00:00:00.000
2025-06-19 20:13:04.000,"44d2a87fad574994b09ac4f0a1b702aa",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"05c12de4f447455890a90f92710ca307",,,,,,,,admin,admin,2022-01-17 00:00:00.000,2022-01-17 00:00:00.000
2025-06-19 20:13:18.000,"44d2b571a4894c0197d0a046be96a897",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"98098e612b6e466fa8ddc0040c122737",,,,,,,,admin,admin,2022-02-28 00:00:00.000,2022-02-28 00:00:00.000
2025-06-19 20:13:05.000,"44d30217fc0445fc810601348a0cb5c7",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"0b10fa2024b347c9a63cc3ae94d90b89",,,,,,,,admin,admin,2024-01-10 00:00:00.000,2024-01-10 00:00:00.000
2025-06-19 20:13:03.000,"44d317f22fca4322b09cc084c98278cc",,SUPE_CORP_C,,,,,,,"{""dianluList"":[{""typeNum"":"""",""typeSpec"":""""}],""gaoluList"":[{""typeNum"":"""",""typeSpec"":""""}],""meiqiList"":[{""typeNum"":"""",""typeSpec"":""""}],""zhuanluList"":[{""typeNum"":"""",""typeSpec"":""""}]}",0,,0,,0,,,,0,,"{""gudingshiList"":[{""typeNum"":"""",""typeSpec"":""""}],""qidongshiList"":[{""typeNum"":"""",""typeSpec"":""""}]}",,,,,,,,,"0",,"0fb8c2ad2b17421ab45c265cb2c568cf",,,,"{""chulishebeiList"":[{""unitOne"":""污水处理设施"",""unitThree"":"""",""unitTwo"":""1""}],""ifzuoye"":""1"",""youxiankongjianNum"":""1""}",,,,admin,admin,2022-01-08 00:00:00.000,2022-01-08 00:00:00.000
2025-06-19 20:13:30.000,"44d338880c944022ad97d79f4d7d8cdd",,SUPE_CORP_E,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,ecf0fa939cc94bc5acabd8e77a72d8f0,,,,,,,,admin,admin,2024-01-18 00:00:00.000,2024-01-18 00:00:00.000
2025-06-19 20:13:32.000,"44d33942bc144a139b397f93f4c64660",,SUPE_CORP_H,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,b78fa36154dc4312876026ad94f039b8,,,,,,,"{""newWeihuaList"":[{""city"":""320500"",""county"":""320505"",""createTime"":1740467941000,""hazardousCount"":1,""hazardousDetailList"":[{""actualityPresence"":0.05,""cas"":""/"",""chemicalName"":""危废"",""chemicalStatus"":""1"",""chemicalsKnowledge"":{""bh"":"""",""bzwx"":"""",""cczysx"":"""",""cjr"":"""",""czzysx"":"""",""fgxx"":"""",""fj"":"""",""flxx"":"""",""hjwh"":"""",""jkwh"":"""",""mbbh"":"""",""mc"":"""",""mhff"":"""",""orgId"":"""",""pfjc"":"""",""qrtj"":"""",""recorderId"":"""",""sfgz"":"""",""sfgzName"":"""",""sfwx"":"""",""sfyb"":"""",""sfybName"":"""",""sfyd"":"""",""sfydName"":"""",""sr"":"""",""whpbh"":"""",""wxtx"":"""",""wxxlb"":"""",""xgr"":"""",""xr"":"""",""yhrscw"":"""",""yjcl"":"""",""yjjc"":"""",""ywmc"":"""",""ywmc2"":"""",""ywxtbh"":""""},""createTime"":1740467941000,""criticalQuantity"":0,""dangerInfo"":"""",""id"":""8aae07329535ab4d01953bf92fa348f7"",""isYazl"":"""",""purpose"":""4"",""reserves"":0,""storageType"":""3"",""storehouseType"":"""",""unitId"":""8aae07329535ab4d01953bf92fa248f6"",""updateTime"":1740467941000,""yearUsage"":0}],""id"":""8aae07329535ab4d01953bf92fa248f6"",""isYazl"":""0"",""province"":""320000"",""riskId"":""d4d13696b74b4068a806e74e2d6ae05b"",""riskLevel"":""D"",""riskName"":""（100311）储存场所危险化学品泄漏"",""sValue"":0,""seqNo"":1,""subdistrict"":""320505400"",""unitName"":""危废仓库"",""updateTime"":1740467941000,""uuitNo"":""91320505608200078W""}],""weihuaList"":[]}",admin,admin,2025-02-25 00:00:00.000,2025-02-25 00:00:00.000
2025-06-19 20:13:05.000,"44d34600ca6a4ccfaffe8c35f946aa52",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"084c32b659a7498da85d2aec25035b37",,,,,,,,admin,admin,2024-06-20 00:00:00.000,2024-06-20 00:00:00.000
2025-06-19 20:12:59.000,"44d360fa02e046ef88135ffb3f8433f0",,SUPE_CORP_B,,,,,,,"{""dianluList"":[{""typeNum"":"""",""typeSpec"":""""}],""gaoluList"":[{""typeNum"":"""",""typeSpec"":""""}],""meiqiList"":[{""typeNum"":"""",""typeSpec"":""""}],""zhuanluList"":[{""typeNum"":"""",""typeSpec"":""""}]}",0,,0,,0,,,,0,,"{""gudingshiList"":[{""typeNum"":"""",""typeSpec"":""""}],""qidongshiList"":[{""typeNum"":"""",""typeSpec"":""""}]}",,,,,,,,,"0",,"03466efd19c7453bbf9662a3f6b4f7e1",,,"{""danbanzuoyerenyuan"":""1"",""fenchenliang"":""3"",""fenchenzhonglei"":[""DUST_TYPE_26""],""ganshichuchenxitong"":""4"",""jindianji"":""0"",""mufenchenji"":""4"",""paoguangji"":""0"",""shishichuchenxitong"":""0""}",,,,,admin,admin,2022-02-28 00:00:00.000,2022-02-28 00:00:00.000
2025-06-19 20:13:14.000,"44d3e56b30304618a99ea0c86369c9ab",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"865907c4c0bc4a269638f46b9f648021",,,,,,,,admin,admin,2024-01-15 00:00:00.000,2024-01-15 00:00:00.000
2025-06-19 20:13:04.000,"44d3fa5e198b40f69a40580a711eb780",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"04f3caac4481489cb410762c0a1cb88a",,,,,,,,admin,admin,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000
2025-06-19 20:13:03.000,"44d40f28a59c490198bb05aa67c6dfb7",,SUPE_CORP_C,,,,,,,,0,,0,,0,,0,,0,,,,,,,,"1","0","0","0",,"56bfe03da07a499d8aec377cb61c5cab",,,,"{""chulishebeiList"":[{""unitFour"":"""",""unitOne"":""污水处理系统"",""unitThree"":"""",""unitTwo"":""4""}],""ifzuoye"":""1"",""youxiankongjianNum"":""137""}",,,,admin,admin,2025-03-22 00:00:00.000,2025-03-22 00:00:00.000
2025-06-19 20:13:12.000,"44d444a1798f440bb80da129b602265c",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"6c8eb945731041dab10cf7615d72142c",,,,,,,,admin,admin,2024-02-27 00:00:00.000,2024-02-27 00:00:00.000
2025-06-19 20:13:24.000,"44d44a2eb336466baf1fb9719566f349",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,e94b717f831b4aacaa4c270246401e7e,,,,,,,,admin,admin,2025-01-16 00:00:00.000,2025-01-16 00:00:00.000
2025-06-19 20:13:26.000,"44d452b151bf44f8860616686006620a",,SUPE_CORP_E,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"24a1a109e63c4adda81b4d027bbdc0dc",,,,,,,,admin,admin,2025-04-08 00:00:00.000,2025-04-08 00:00:00.000
2025-06-19 20:13:25.000,"44d47bf638204e55b318378f71e20a41",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,fdf4c9099c5943a59045d266cc45e25e,,,,,,,,admin,admin,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000
2025-06-19 20:13:06.000,"44d4aaee6a37452e92858bf5914277c1",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"2257b42953fb447280df923d8b51114f",,,,,,,,admin,admin,2023-03-07 00:00:00.000,2023-03-07 00:00:00.000
2025-06-19 20:13:03.000,"44d51c20532d4697b1a3267cf16a8cc4",,SUPE_CORP_C,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,e3b982181521443091b2164de9d78944,,,,"{""chulishebeiList"":[{""unitFour"":"""",""unitOne"":""0"",""unitThree"":"""",""unitTwo"":""0""}],""ifzuoye"":""0"",""youxiankongjianNum"":""2""}",,,,admin,admin,2025-03-31 00:00:00.000,2025-03-31 00:00:00.000
2025-06-19 20:13:05.000,"44d5740a3bf144beae643b91566ab4be",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"0a87ec2e71994e8ea4bcb92d023dfa82",,,,,,,,admin,admin,2024-01-05 00:00:00.000,2024-01-05 00:00:00.000
2025-06-19 20:13:17.000,"70ce91e2eef94cedb2e5d1bc0c160d7e",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"9482db9630ba4fa891befe0fe5a1c7ca",,,,,,,,admin,admin,2024-03-15 00:00:00.000,2024-03-15 00:00:00.000
2025-06-19 20:13:26.000,"70a68f5780e24731a9c1592dbe4c1f89",,SUPE_CORP_E,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"717b78ce12db4402a358af803c9270d3",,,,,,,,admin,admin,2022-02-19 00:00:00.000,2022-02-19 00:00:00.000
2025-06-19 20:13:06.000,"70a69fbaea564b3eb0f2db2023418705",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"1aef99c949884dc0bf198ecff54afe3d",,,,,,,,admin,admin,2024-01-16 00:00:00.000,2024-01-16 00:00:00.000
2025-06-19 20:13:19.000,"70a6acc4482f48059f070bbc7db4c36a",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,a436a77d0b16449e8cbefe51028ec85f,,,,,,,,admin,admin,2025-03-25 00:00:00.000,2025-03-25 00:00:00.000
2025-06-19 20:13:06.000,"70a7dbf660fc4f5d8388486f8cac3c78",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"181a1108eb0b4d96bc2e0bd57bd407c6",,,,,,,,admin,admin,2022-01-21 00:00:00.000,2022-01-21 00:00:00.000
2025-06-19 20:13:12.000,"70a7e0646da543a29c96085f33e4fdf1",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"6800c49a18894c8993d5d7fba9f9e9dd",,,,,,,,admin,admin,2025-02-17 00:00:00.000,2025-02-17 00:00:00.000
2025-06-19 20:13:00.000,"70a7f7f4f23d4cefa5c805c2550642d5",,SUPE_CORP_C,,,,,,,"{""dianluList"":[{""typeNum"":"""",""typeSpec"":""""}],""gaoluList"":[{""typeNum"":"""",""typeSpec"":""""}],""meiqiList"":[{""typeNum"":"""",""typeSpec"":""""}],""zhuanluList"":[{""typeNum"":"""",""typeSpec"":""""}]}",0,,0,,0,,0,,0,,"{""gudingshiList"":[{""typeNum"":"""",""typeSpec"":""""}],""qidongshiList"":[{""typeNum"":"""",""typeSpec"":""""}]}",,,,,,,,,"0",,bf45a7b293164a37bdb952df6a18906f,,,,"{""chulishebeiList"":[{""unitFour"":"""",""unitOne"":""0"",""unitThree"":"""",""unitTwo"":""0""}],""ifzuoye"":""0"",""youxiankongjianNum"":""1""}",,,,admin,admin,2025-02-11 00:00:00.000,2025-02-11 00:00:00.000
2025-06-19 20:13:11.000,"70a7fa22c7e443d8834b737aafc53a8d",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"63ade62bf2f048fe89b2b8c1cd85d519",,,,,,,,admin,admin,2023-01-06 00:00:00.000,2023-01-06 00:00:00.000
2025-06-19 20:13:13.000,"70a8082c6a8643a5b14570cead212917",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"799fd67f759844a28a2d3acefdfd88b9",,,,,,,,admin,admin,2022-02-08 00:00:00.000,2022-02-08 00:00:00.000
2025-06-19 20:13:06.000,"70a821682a1745c89650266e382193e6",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"17fe817cf2f7417dbb1f45765dd2fed3",,,,,,,,admin,admin,2022-03-28 00:00:00.000,2022-03-28 00:00:00.000
2025-06-19 20:12:58.000,"70a8348fd62741a98d9705400982e43a",,SUPE_CORP_B,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,bd8f376832284925b4fced0d45d454e2,,,"{""danbanzuoyerenyuan"":""1"",""fenchenliang"":""2500"",""fenchenzhonglei"":[""DUST_TYPE_26""],""ganshichuchenxitong"":""1"",""jindianji"":""0"",""mufenchenji"":""1"",""paoguangji"":"""",""pgssytj"":""0"",""pwpsj"":""0"",""qitazhonglei"":"""",""sfzyrs"":""5"",""shishichuchenxitong"":""0""}",,,,,admin,admin,2024-03-01 00:00:00.000,2024-03-01 00:00:00.000
2025-06-19 20:13:24.000,"70a869d24cac47d9aa08343a84b15967",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,f0bfe86e209845df8c92812931449f68,,,,,,,,admin,admin,2022-02-27 00:00:00.000,2022-02-27 00:00:00.000
2025-06-19 20:13:08.000,"70a8ccd536e34500b1c1c6ab1e4ccbe5",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"32b4f29e79c34e63a4a8ed74faf5c787",,,,,,,,admin,admin,2025-02-10 00:00:00.000,2025-02-10 00:00:00.000
2025-06-19 20:13:10.000,"70a8f3bf1bf94a5e902530018e64c849",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"52adb894e2284850b0323628a069defc",,,,,,,,admin,admin,2022-01-08 00:00:00.000,2022-01-08 00:00:00.000
2025-06-19 20:13:11.000,"70a94e284d3c456987fe0623b2f79374",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"5c019355866f4f3cbb0b1f4f02b366d9",,,,,,,,admin,admin,2024-01-18 00:00:00.000,2024-01-18 00:00:00.000
2025-06-19 20:13:13.000,"70a955694b264dd4be92e54478c74717",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"77d2d524c7ce4deab0d8f1db11022a58",,,,,,,,admin,admin,2024-02-19 00:00:00.000,2024-02-19 00:00:00.000
2025-06-19 20:13:07.000,"70a992d96d9143208e28fd4a744570c3",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"256107c20e06475086d49be0f4a43627",,,,,,,,admin,admin,2022-03-01 00:00:00.000,2022-03-01 00:00:00.000
2025-06-19 20:13:18.000,"70a9b15fc231466c9f53c47ff1d626ff",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"9a2b0c8f8e8d48998923b7bfc90aef94",,,,,,,,admin,admin,2022-02-25 00:00:00.000,2022-02-25 00:00:00.000
2025-06-19 20:13:30.000,"70a9fc362a874f289760b37d6bbb6c84",,SUPE_CORP_E,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,b12b17106b3244949063c49d0239e61a,,,,,,,,admin,admin,2023-02-08 00:00:00.000,2023-02-08 00:00:00.000
2025-06-19 20:13:21.000,"70aa05be23f144e98f37e0b09a5d461d",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,bdd7d976605544bc8a0390fb74956b65,,,,,,,,admin,admin,2023-03-09 00:00:00.000,2023-03-09 00:00:00.000
2025-06-19 20:12:58.000,"70aa3be2e9934ec2966fe6c091d15435",,SUPE_CORP_B,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"71cca30857b04cdf8a5abd4693804189",,,"{""danbanzuoyerenyuan"":""1"",""fenchenliang"":""1"",""fenchenzhonglei"":[""DUST_TYPE_26""],""ganshichuchenxitong"":""0"",""jindianji"":""0"",""mufenchenji"":""1"",""paoguangji"":"""",""pgssytj"":""0"",""pwpsj"":""0"",""qitazhonglei"":"""",""sfzyrs"":""2"",""shishichuchenxitong"":""0""}",,,,,admin,admin,2024-02-28 00:00:00.000,2024-02-28 00:00:00.000
2025-06-19 20:13:03.000,"70aa620cf0e5485393a933ad7317496e",,SUPE_CORP_C,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"9ba52b634a364fb9bd7ee815ee02c50c",,,,"{""chulishebeiList"":[{""unitFour"":"""",""unitOne"":""无"",""unitThree"":"""",""unitTwo"":""0""}],""ifzuoye"":""1"",""youxiankongjianNum"":""1""}",,,,admin,admin,2025-02-06 00:00:00.000,2025-02-06 00:00:00.000
2025-06-19 20:13:11.000,"70aa959822fe44dbaa096df058019d09",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"65a8f1e822454f30920d2bcbb29409e8",,,,,,,,admin,admin,2024-01-16 00:00:00.000,2024-01-16 00:00:00.000
2025-06-19 20:13:13.000,"70ab2b1f17cc487b9122b9fdc0fa47c1",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"7dda14eef85c4906bcf1075d04c10904",,,,,,,,admin,admin,2022-03-03 00:00:00.000,2022-03-03 00:00:00.000
2025-06-19 20:13:12.000,"70ab30269c3f4b309f2a0487a06e81a2",,SUPE_CORP_E,,,,,,,,0,,0,,0,,0,,0,,,,,,,,,,,"0",,"69c09dbe1db5487285dd69c899835cd7",,,,,,,,admin,admin,2023-02-28 00:00:00.000,2023-02-28 00:00:00.000
