"时间戳","主键ID","企业ID","生产状态：1正常生成，2临时停产(三个月以内)， 3长期停产(三个月以上)","停产原因","停产开始时间","预估结束停产时间","实际结束停产时间","停产时长","调整来源（1：企业 2：政府）","创建人","创建时间","更新人","更新时间","数据来源"
2025-06-20 05:12:50.000,"8aae07328cce4610018cd726b6653ade","91320301578124069P","2",停线,2024-01-05 00:00:00.000,2024-01-05 23:59:59.000,2024-01-05 23:59:59.000,"1","1",,2024-01-05 09:04:47.000,,2024-01-06 00:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd729b6d153a4","913202007705363625","2",周末休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 09:08:04.000,,2024-01-12 09:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd74db8ac2f36","91320506576658438F","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 09:47:24.000,,2024-01-08 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd75664461065","91321181MA1MLQEH2T","2",生意不好,2023-12-29 00:00:00.000,2024-01-12 23:59:59.000,2024-01-10 10:45:35.000,"13","1",,2024-01-10 10:45:35.000,,2024-01-10 10:45:35.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd75841d42431","91320305MA1MM67W1W","2",放假,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 09:58:54.000,,2024-01-12 09:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd7701a2721a3","913213910662580124","2",放假,2024-01-05 00:00:00.000,2024-01-06 23:59:59.000,,"2","1",,2024-01-05 10:24:57.000,,2024-01-05 10:24:57.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd77b059c238d","91320509743717360R","2",四面刨没活干,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 10:36:53.000,,2024-01-12 13:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd77f10e052db","91320509322286531F","2",周末休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-05 10:41:18.000,,2024-01-13 13:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd77f6c1f5581","91320829765889163X","2",休息,2024-01-06 00:00:00.000,2024-01-06 23:59:59.000,2024-01-06 23:59:59.000,"1","1",,2024-01-05 10:41:41.000,,2024-01-12 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd77fb124591c","91320506251632299D","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 10:41:59.000,,2024-01-12 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd7a0644735ae","91320321MA1MJDGXX8","2",休息,2024-01-05 00:00:00.000,2024-01-05 23:59:59.000,2024-01-05 23:59:59.000,"1","1",,2024-01-05 11:17:42.000,,2024-01-07 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd7a130363e38","913203017910580131","2",生产量不足,2024-01-05 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"3","1",,2024-01-05 11:18:34.000,,2024-01-12 11:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd7a5320b642a","913205941377340217","2",周日放假,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-05 11:22:56.000,,2024-01-12 10:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd7cd89373af5","91320100608978138K","2",订单减少，喷粉工序停产休息。,2024-01-13 00:00:00.000,2024-01-14 23:59:59.000,,"2","1",,2024-01-05 12:07:00.000,,2024-01-05 12:07:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd7fb46d56c71","913205006082882334","2",周末停产,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 12:56:58.000,,2024-01-12 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd80d3b215dd0","913201156983639885","2",放假,2024-01-06 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 15:05:18.000,"3","1",,2024-01-08 15:05:18.000,,2024-01-08 15:05:18.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd81778432c93","91320594762849422T","2",周末,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 13:27:45.000,,2024-01-12 10:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd81a844b44fa","9132108179743602XW","2",周末休息,2024-01-05 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"3","1",,2024-01-05 13:31:05.000,,2024-01-08 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd81ff1226eac","913205006082790890","2",法定假日,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 13:37:01.000,,2024-01-12 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd82e091e67b5","91321183302637576N","2",临时放假,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 13:52:24.000,,2024-01-13 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd83a5b6d571c","91320305MA1MX45J79","2",订单减少，故节假日放假,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 14:05:52.000,,2024-01-12 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd84aff7f79fd","91320800747309989C","2",周六日休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 14:24:02.000,,2024-01-12 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd85777d771dc","91320301608002178P","2",休假,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 14:37:40.000,,2024-01-12 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd857bac773ee","91320594769869610R","2",双休停产,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-05 14:37:57.000,,2024-01-11 11:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd85afb010caa","91320312MA1XH92T6D","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 14:41:30.000,,2024-01-12 13:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd85b6f8211b1","91320301578124114Q","2",计划性停产,2024-01-05 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"4","1",,2024-01-05 14:42:00.000,,2024-01-09 00:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd860a6f34271","91320594789949036K","2",周末休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 14:47:42.000,,2024-01-12 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd862e539585e","91320831X085988601","2",周六放假一天,2024-01-06 00:00:00.000,2024-01-06 23:59:59.000,2024-01-06 23:59:59.000,"1","1",,2024-01-05 14:50:09.000,,2024-01-12 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd86351d75ca1","9132132305347228XF","2",厂休,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","1",,2024-01-05 14:50:36.000,,2024-01-05 14:50:36.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd86693ba7b3e","91321000571362013Q","2",停机,2024-01-05 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"3","1",,2024-01-05 14:54:10.000,,2024-01-09 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8689b1c1027","91320509798346755X","3",政府要求,2024-01-05 00:00:00.000,2024-05-01 23:59:59.000,2024-05-01 23:59:59.000,"118","1",,2024-01-05 14:56:23.000,,2024-08-22 20:00:34.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd86ba3e72f54","91320724MA1W43PW9E","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 14:59:42.000,,2024-01-13 07:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd86bfaec32e8","9132041269210810X0","2",周末休息,2024-01-27 00:00:00.000,2024-01-28 23:59:59.000,,"2","1",,2024-01-05 15:00:04.000,,2024-01-05 15:00:04.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd870a1035f8b","91320412564284686U","2",周末休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 15:05:09.000,,2024-01-19 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8729c5971bd","91320803MA1MAUDAXJ","2",周末放假,2024-01-05 00:00:00.000,2024-01-07 23:59:59.000,,"3","1",,2024-01-05 15:07:19.000,,2024-01-05 15:07:19.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd872ed65748b","91320412250833478A","2",周末休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-05 15:07:39.000,,2024-01-12 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd876daa3195b","91321081MA1XDPWW3T","2",休息,2024-01-06 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"3","1",,2024-01-05 15:11:57.000,,2024-01-13 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd87b449a45df","913203125538149791","2",盖厂房停产,2024-01-05 00:00:00.000,2024-01-31 23:59:59.000,2024-01-31 23:59:59.000,"27","1",,2024-01-05 15:16:46.000,,2024-02-03 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd87e1d135f9f","91320321MA1X6XWPXH","2",因订单原因，放假一天,2024-01-05 00:00:00.000,2024-01-05 23:59:59.000,2024-01-05 23:59:59.000,"1","1",,2024-01-05 15:19:52.000,,2024-01-10 10:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd880403a71c1","913202052502194195","2",周六日休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 15:22:12.000,,2024-01-12 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd882a5e90664","91320100608935031K","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-05 15:24:50.000,,2024-01-12 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8839ccd0cdc","91321322778696547X","2",放假,2024-01-06 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"3","1",,2024-01-05 15:25:53.000,,2024-02-01 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd88aa2ec53f4","91321200329617161D","2",暂无计划,2024-01-06 00:00:00.000,2024-01-08 23:59:59.000,,"3","1",,2024-01-05 15:33:33.000,,2024-01-05 15:33:33.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd89cb26f7ad3","9132132275462870XL","3",无订单,2024-01-05 00:00:00.000,2025-01-05 23:59:59.000,2025-01-05 23:59:59.000,"367","1",,2024-01-05 15:53:17.000,,2025-01-06 00:00:12.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8a57c4a406c","91320300MA1Q1HNJ6B","2",周末休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 16:02:53.000,,2024-01-19 12:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8ab42046af2","91320382MA1NQF4WXX","2",行情不好,2024-01-05 00:00:00.000,2024-02-20 23:59:59.000,2024-02-20 23:59:59.000,"47","1",,2024-01-05 16:09:11.000,,2024-02-23 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8ab690b6bbe","91320684MA1WMW3X4E","2",周末放假,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 16:09:21.000,,2024-01-12 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8afa9240cd3","91320500565336601D","2",公司停电,2024-01-06 00:00:00.000,2024-01-08 23:59:59.000,,"3","1",,2024-01-05 16:13:59.000,,2024-01-05 16:13:59.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8afa9240cd4","91320500565336601D","2",公司停电,2024-01-06 00:00:00.000,2024-01-08 23:59:59.000,,"3","1",,2024-01-05 16:13:59.000,,2024-01-05 16:13:59.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8b57de230e6","9132030178991831XA","2",周末涂装分厂无生产任务,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 16:20:22.000,,2024-01-08 00:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8bfd4aa72b3","91321200063202013K","2",双休打磨不上班,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","1",,2024-01-05 16:31:39.000,,2024-01-05 16:31:39.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8c385cf0cdb","91321322MA1MLJXC3E","2",/,2024-01-05 00:00:00.000,2024-01-06 23:59:59.000,,"2","2",,2024-01-05 16:35:41.000,,2024-01-05 16:35:41.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8c3f0b60ece","91321322794558355M","2",缺少原料,2024-01-05 00:00:00.000,2024-01-06 23:59:59.000,2024-01-06 11:30:27.000,"2","1",,2024-01-06 11:30:27.000,,2024-01-06 11:30:27.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8c507a815d4","91320582747318244T","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 16:37:20.000,,2024-01-09 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8c54ee216df","91320321331076608P","2",企业黄色预警停产,2024-01-05 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"3","1",,2024-01-05 16:37:38.000,,2024-01-08 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8c6a3801fd1","91321181744818331R","2","6号无任务，7号休息",2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 16:39:05.000,,2024-01-08 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8c6bb912054","913202117300959021","2",放假,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 16:39:12.000,,2024-01-12 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8c9d3f53253","91321302MA1MAE0A3E","2",停产,2024-01-05 00:00:00.000,2024-01-07 23:59:59.000,,"3","1",,2024-01-05 16:42:34.000,,2024-01-05 16:42:34.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8cdf08a4bd2","91320192698393394F","2",周末不生产,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 16:47:04.000,,2024-01-12 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8d216fa65c3","91321282MA1MC1RP32","2",放假,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","1",,2024-01-05 16:51:36.000,,2024-01-05 16:51:36.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8d304906a84","91320300552485050G","2",无订单，年底放假,2024-01-06 00:00:00.000,2024-02-29 23:59:59.000,2024-02-29 23:59:59.000,"55","1",,2024-01-05 16:52:37.000,,2024-08-22 20:03:54.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8dbd49c15db","92320507MA1NCNB599","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","1",,2024-01-05 17:02:14.000,,2024-01-05 17:02:14.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8de47941eb8","913208005603203522","2",货量不足，停产,2024-01-05 00:00:00.000,2024-01-05 23:59:59.000,2024-01-05 23:59:59.000,"1","1",,2024-01-05 17:04:55.000,,2024-01-06 18:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8dfd968217c","913207006083930414","2",无生产计划、休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 17:06:38.000,,2024-01-12 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8e038492335","91320506748181112E","2",本周双休,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 17:07:02.000,,2024-01-12 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cce4610018cd8ef49514e01","91321200MA1MNA44XD","2",休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","1",,2024-01-05 17:23:29.000,,2024-01-05 17:23:29.000,
2025-06-20 05:12:50.000,"8aae07328cd90673018cd9179cac142c","913209823139753278","2",放假,2024-01-05 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"3","1",,2024-01-05 18:07:32.000,,2024-01-08 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cd91fc2ec08dc","913202055781674130","2",周末,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 18:16:26.000,,2024-01-12 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cd948d3de254b","91320581MA1WWEET7K","2",双休停产,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 19:01:17.000,,2024-01-08 00:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cd97a083f3b7b","9132118259859798XH","2",维修,2024-01-06 00:00:00.000,2024-01-08 23:59:59.000,2024-01-08 23:59:59.000,"3","1",,2024-01-05 19:55:02.000,,2024-01-10 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cd9902d3a41c7","91320382749440681E","2",双休。,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-05 20:19:13.000,,2024-01-08 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cd9d460e4563d","91320804675457404B","2",无计划生产,2024-01-05 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"3","1",,2024-01-05 21:33:43.000,,2024-02-05 09:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdb1d55fd701c","91321302MA1TCUQP2B","2",停产,2024-01-06 00:00:00.000,2024-01-08 23:59:59.000,,"3","1",,2024-01-06 03:33:02.000,,2024-01-06 03:33:02.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdb9be12f705b","9132132355928864XX","2",产品滞销,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","1",,2024-01-06 05:51:15.000,,2024-01-06 05:51:15.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdbe34cf2715d","91321203744832010X","2",车间正常休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","1",,2024-01-06 07:09:15.000,,2024-01-06 07:09:15.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc06704677d0","913201007331408362","2",周休,2024-01-20 00:00:00.000,2024-01-21 23:59:59.000,,"2","1",,2024-01-06 07:47:38.000,,2024-01-06 07:47:38.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc06ea7c7839","913201007331408362","2",周休,2024-02-03 00:00:00.000,2024-02-04 23:59:59.000,,"2","1",,2024-01-06 07:48:09.000,,2024-01-06 07:48:09.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc11346d7d9a","91320583752700923P","2",周末停产休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 07:59:24.000,,2024-01-12 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc1868910529","913210237732119188","2",周日正常休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 08:07:16.000,,2024-01-13 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc2791c61d08","91320583739583216X","2",周日休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 08:23:49.000,,2024-01-12 07:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc284db21e55","913206847628169624","2",放假,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 08:24:38.000,,2024-01-12 14:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc29922320fc","92321112MA1NGKGP8D","2",周末休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,,"2","1",,2024-01-06 08:26:01.000,,2024-01-06 08:26:01.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc314ed232fc","91320509772491145N","2",厂休,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 08:34:28.000,,2024-01-13 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc324d6c34ab","91320305MA1NY4L0XA","2",放假,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 08:35:33.000,,2024-01-13 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc34aa49398e","9132031258660680XC","2",奶源不足,2024-01-06 00:00:00.000,2024-01-06 23:59:59.000,2024-01-06 23:59:59.000,"1","1",,2024-01-06 08:38:08.000,,2024-01-08 08:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc3c78564c14","91320682555862341K","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 08:46:39.000,,2024-01-13 10:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc3f1a5352ed","91320500747333348F","2",周末休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,,"1","1",,2024-01-06 08:49:32.000,,2024-01-06 08:49:32.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc3fd79356b1","91320500747333348F","2",周末休息,2024-01-14 00:00:00.000,2024-01-14 23:59:59.000,2024-01-14 23:59:59.000,"1","1",,2024-01-06 08:50:20.000,,2024-01-17 16:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc4223aa5c1a","91320381061807019G","2",周末放假,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 08:52:51.000,,2024-01-13 11:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc47693b6876","91320305MA1MXW3R6F","2",放假,2024-01-06 00:00:00.000,2024-02-20 23:59:59.000,,"46","1",,2024-01-06 08:58:36.000,,2024-01-06 08:58:36.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc51caa309d4","913210237439444249","2",放假,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 09:09:57.000,,2024-01-09 17:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc5f597938a4","91320509692148304P","2",放假,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 09:24:45.000,,2024-01-12 11:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc63594544e4","91320205728705441U","2",周末休息,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 09:29:07.000,,2024-01-12 12:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc699a2e58db","91321182346189322L","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 09:35:57.000,,2024-01-13 09:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc699a2e58dc","91321182346189322L","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,,"1","1",,2024-01-06 09:35:57.000,,2024-01-06 09:35:57.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc69ed4759c1","91321203MA20DB44XA","2",周末不生产,2024-01-07 00:00:00.000,2024-01-08 23:59:59.000,,"2","1",,2024-01-06 09:36:18.000,,2024-01-06 09:36:18.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc6a099a5a3f","91320324681610137Q","2",周末休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 09:36:26.000,,2024-01-13 15:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc6a87795cc3","91321282581012965X","2",停产,2024-01-07 00:00:00.000,2024-01-15 23:59:59.000,,"9","1",,2024-01-06 09:36:58.000,,2024-01-06 09:36:58.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc6efc186aea","91321300682995403X","2",周末休息无生产,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,,"1","1",,2024-01-06 09:41:50.000,,2024-01-06 09:41:50.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc700e7d6ead","91321182MA1YHWJX03","2",休息,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 09:43:00.000,,2024-01-13 09:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc702ea17060","91321182MA1WDRNK2U","2",休息,2024-01-06 00:00:00.000,2024-01-09 23:59:59.000,2024-01-09 23:59:59.000,"4","1",,2024-01-06 09:43:08.000,,2024-01-12 13:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc71a6ba74f6","91321084MA1W9H7WXJ","2",产能下降，抛光双休,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"2","1",,2024-01-06 09:44:44.000,,2024-01-14 18:00:00.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc75a53b06cc","91321282740679637Q","2",放假,2024-01-06 00:00:00.000,2024-01-07 23:59:59.000,2024-01-09 13:26:53.000,"4","1",,2024-01-09 13:26:53.000,,2024-01-09 13:26:53.000,
2025-06-20 05:12:50.000,"8aae07328cd918c7018cdc78b2de11af","91321182MA1XQEBGX6","2",周日放假,2024-01-07 00:00:00.000,2024-01-07 23:59:59.000,2024-01-07 23:59:59.000,"1","1",,2024-01-06 09:52:26.000,,2024-01-19 07:00:00.000,
