"id","geom","ID","STREET","REGION","ADDRESS","HOUSE_NAME","COMMUNITY","图斑ID（3+1）","BUILDING_H","x","y"," 0：未关联，1：工业企业，2：小场所，3：机关事业单位，4：其他单位, 5：居民住宅","企业类型数量","其他单位数量","小场所数量","机关事业单位数量","居民房屋数量","街道编码","区域编码","社区编码","是否拆除:0否；1是","sync","企业最高风险等级：0-红色风险(A), 1-橙色风险(B), 2-黄色风险(C), 3-蓝色风险(D)","其他单位最高风险等级：0-红色风险, 1-橙色风险, 2-黄色风险, 3-蓝色风险","商业场所最高风险等级：0-红色风险, 1-橙色风险, 2-黄色风险, 3-蓝色风险","机关事业单位最高风险等级：0-红色风险, 1-橙色风险, 2-黄色风险, 3-蓝色风险","居民住宅最高风险等级：0-红色风险(red), 1-橙色风险(orange), 2-黄色风险(yellow), 3-蓝色风险(green)","房屋类型(单选)（字典：building_type）:1：住宅:2：住宅+底商  3：非住宅","非住宅具体建筑用途（字典：building_purpose），多选，逗号分隔","标准地址id"
161067,"MULTIPOLYGON (((120.46324560800008 31.133442968000054, 120.4632565710001 31.13358304600007, 120.46372388100008 31.13354647400007, 120.46371291700007 31.133406395000065, 120.46324560800008 31.133442968000054)))","310136d030f29d9c6674062ae8a9c5f6",临湖镇,吴中区,新市街518号,东润花园8栋,石塘村委会,"3205060173839","8.2",120.463484745,31.1334947207,"",0,0,0,0,0,"320506111","320506","320506111231",,0,,,,,,"1","",
23982,"MULTIPOLYGON (((120.49663440300003 30.850299608000057, 120.4965320870001 30.850290090000044, 120.49652158900005 30.850402941000027, 120.49662390600008 30.85041245900004, 120.49663440300003 30.850299608000057)))","0967cdb9f46a48748e7cbd35975ba691",桃源镇,吴江区,瑾下浜村委会12组16号,瑾下浜村委会12组16号,瑾下浜村委会,"3205090232622","6.6",120.496577996,30.8503512746,"",0,0,0,0,0,"320509106","320509","320509106217",,1,,,,,,"1","",
24065,"MULTIPOLYGON (((120.62415680600009 31.05371973800004, 120.62411442700011 31.053704997000068, 120.62407625600008 31.053691720000074, 120.6240254600001 31.053674052000076, 120.6240030670001 31.053738433000035, 120.62413441300009 31.053784119000056, 120.62415680600009 31.05371973800004)))","54b3fe8732e04e04967befc03d5e6926",八坼街道,吴江区,直港村委会原练聚7组,直港村委会原练聚7组张菁,直港村委会,"3205090444432","11",120.624079937,31.0537290854,"",0,0,0,0,0,"320509005","320509","320509005200",,0,,,,,,"1","",
1529734,"MULTIPOLYGON (((120.79009002473492 31.744461882709743, 120.79007234586209 31.744433146672407, 120.79003648089895 31.74445126621299, 120.7900604918982 31.74449108279731, 120.79007149510346 31.74450932824294, 120.7901128926959 31.744575110952667, 120.79022323861159 31.744524219217396, 120.79017046729325 31.744440364631203, 120.79013528311691 31.744456591098867, 120.79012773690556 31.744444642706128, 120.79009002473492 31.744461882709743)))","0191372880ebe8f24ddc795e7d3e4208",海虞镇,常熟市,"14组南塘岸新村二区10号",张伟住宅,龙墩村委会,"3205810135960","8",120.79013065,31.7444997924,"",0,0,0,0,0,"320581102","320581","320581102210",,0,,,,,,"1","",
1719484,"MULTIPOLYGON (((121.01188538460292 31.646148719687687, 121.01191742834669 31.64613416326108, 121.0119187593433 31.646136202923458, 121.01203446881573 31.64608088202715, 121.01199358743418 31.646018300903904, 121.01187787706249 31.64607361910231, 121.01189350638026 31.6460975437667, 121.01186239343474 31.646111681109232, 121.01188538460292 31.646148719687687)))","9e1d6075e9dec9fb6c4e4e449fad274c",支塘镇,常熟市,"5组庄基巷24号","24号民宅",何北村委会,"3205810675876","4",121.011947118,31.6460835023,"",0,0,0,0,0,"320581109","320581","320581109232",,1,,,,,,"1","",
1624867,"MULTIPOLYGON (((120.94895062906835 31.61439260063804, 120.94896744099469 31.614357616111135, 120.94893263093627 31.614345368244187, 120.94891102472411 31.614390346937, 120.94894579521235 31.614402673944312, 120.94895062906835 31.61439260063804)))","3330b2b67e48274c5d1f549e36faea22",支塘镇,常熟市,康富新村二区169号,康富新村二区169号辅房,支塘市镇社区居委会,"3205810672332","3",120.948939227,31.6143740023,"",0,0,0,0,0,"320581109","320581","320581109002",,0,,,,,,"1","",
817912,"MULTIPOLYGON (((120.45319975600012 31.946882335000055, 120.45183908000001 31.946880338000028, 120.45175871100002 31.946880220000025, 120.45175780500006 31.94732722400005, 120.45185273400011 31.947327363000056, 120.45319885700007 31.947329339000078, 120.45319975600012 31.946882335000055)))","0a36ed533a5de34ee94ea8ecfbebbbc3",保税区,张家港,泰来路8号,扬帆木业城-仓库EF,保税区,"3205820050396","8",120.452478782,31.9471047796,"",0,0,0,0,0,"320582403","320582","320582403001",,0,,,,,,"3","33",
975945,"MULTIPOLYGON (((120.55005682800004 31.84540551200007, 120.55066940000006 31.84540607100007, 120.55066951100002 31.845316796000077, 120.5500569400001 31.845316237000077, 120.55005682800004 31.84540551200007)))","902CED37C4E14B7BBE1BF575F30DB7FC",杨舍镇,张家港,东湖苑1期,东湖苑7幢,赵庄社区,"3205820176900","18",120.55036317,31.845361154,"",0,0,0,0,0,"320582110","320582","320582110155",,1,,,,,,"1","",
7979,"MULTIPOLYGON (((120.74731075000011 30.991094580000038, 120.74731128000008 30.99116139000006, 120.74738883000009 30.99116095000005, 120.74738831000002 30.99109413000008, 120.74731075000011 30.991094580000038)))","3156bde8f83c09606502e0edf5173d0c",黎里镇,吴江区,雄锋村委会田家浜32组9,雄锋村委会田家浜32组9,雄锋村委会,"3205090093986","9",120.747349793,30.9911277618,"",0,0,0,0,0,"320509107","320509","320509107201",,0,,,,,,"1","",
1720801,"MULTIPOLYGON (((120.63243287877435 31.696412568085577, 120.6324185201986 31.69635298620142, 120.63225395235804 31.696381976746864, 120.6322634563935 31.696421411119275, 120.63230310300582 31.696412016801162, 120.63230770933342 31.6964346176635, 120.63243287877435 31.696412568085577)))","6b4b56ff70dcf8fe53bd52492d9869f0",尚湖镇,常熟市,"14王介村后66号",王介村后66号辅房2,新裕村委会,"3205810508302","2.54",120.632348848,31.6963944322,"",0,0,0,0,0,"320581117","320581","320581117215",,1,,,,,,"1","",
1005123,"MULTIPOLYGON (((120.4498205000001 31.932543450000026, 120.44983933000003 31.932924210000067, 120.45038362000003 31.932904630000053, 120.4503647900001 31.932523870000068, 120.4498205000001 31.932543450000026)))","2dbaacd9b5e944fbba661a9587fc76b0",后塍街道,张家港,学田村委会晨丰公路1726号,学田村委会晨丰公路1726号,学田村委会,"3205820050863","5",120.45010206,31.93272404,"",0,0,0,0,0,"320582002","320582","320582002205",,0,,,,,,"3","32",
942486,"MULTIPOLYGON (((120.48524617900011 31.94431214000008, 120.48530790600012 31.944343400000037, 120.48533231400006 31.944308358000058, 120.48527058700006 31.944277098000043, 120.48524617900011 31.94431214000008)))",aa22a89d7b2aff0b378295bc591a1d84,后塍街道,张家港,晨阳村晨阳11组21号,晨阳村晨阳11组21号顾元龙主房,晨阳村委会,"3205820051365","6",120.485289247,31.944310249,"",0,0,0,0,0,"320582002","320582","320582002206",,0,,,,,,"1","",
943276,"MULTIPOLYGON (((120.4866947050001 31.94187772500004, 120.48675452400005 31.941913310000075, 120.4868671270001 31.941775680000035, 120.48680730800004 31.941740095000057, 120.4866947050001 31.94187772500004)))","8527567105872f2b55eb191516138268",后塍街道,张家港,张家港兴德盛化纤有限公司,张家港兴德盛化纤有限公司厂房1.,晨阳村委会,"3205820051759","4",120.486780916,31.9418267025,"",0,0,0,0,0,"320582002","320582","320582002206",,0,,,,,,"3","32",
818181,"MULTIPOLYGON (((120.47371910100003 31.937049399000045, 120.4737657610001 31.937036508000062, 120.47373345800008 31.936951484000076, 120.473686799 31.93696437400007, 120.47371910100003 31.937049399000045)))","71d1d796c62a0ee619bd3e509e7a2bbf",金港街道,张家港,东发4组30号,东发4组30号辅房,长江村委会,"3205820052472","3",120.47372628,31.9370004414,"",0,0,0,0,0,"320582001","320582","320582001250",,0,,,,,,"1","",
880818,"MULTIPOLYGON (((120.43328033700004 31.954335891000028, 120.43328043700001 31.95441679000004, 120.43384967300005 31.954416278000053, 120.4338495720001 31.954335379000042, 120.43328033700004 31.954335891000028)))",bf5841ab19b677cf9af7b974cb2c9b5b,保税区,张家港,上海路7号,张家港保税区澳奔拓普纺织有限公司办公楼,保税区,"3205820056115","12",120.433565005,31.9543760845,"",0,0,0,0,0,"320582403","320582","320582403001",,0,,,,,,"3","35",
817905,"MULTIPOLYGON (((120.50606165800002 31.97553484900004, 120.50648937300002 31.975533143000064, 120.50648900600004 31.97546633500008, 120.50606129200003 31.975468041000056, 120.50606165800002 31.97553484900004)))","9b0163c28553545f75112d82dd1d4cc0",保税区,张家港,南海路1号,江苏华昌化工股份有限公司-热电包机间,保税区,"3205820056475","4",120.506275332,31.975500592,"",0,0,0,0,0,"320582403","320582","320582403001",,0,,,,,,"3","34",
1005141,"MULTIPOLYGON (((120.4997932550001 31.973458736000055, 120.49979253300012 31.97357113700008, 120.50032142400005 31.97357360700005, 120.50032214600003 31.973461206000025, 120.4997932550001 31.973458736000055)))","95e070259ea7e98fd987ec8074b9a41c",保税区,张家港,南海路1号,江苏华昌化工股份有限公司-危险品贮存设施库,保税区,"3205820056524","4",120.50005734,31.9735161715,"",0,0,0,0,0,"320582403","320582","320582403001",,0,,,,,,"3","32",
817904,"MULTIPOLYGON (((120.49957574000007 31.972601760000032, 120.49970714000006 31.972605420000036, 120.49972185000001 31.972221210000043, 120.4996947200001 31.97222045500007, 120.49972045000004 31.972220910000033, 120.49972213000001 31.972152110000025, 120.49958999000012 31.972149770000044, 120.49958832000004 31.972218570000052, 120.499590409 31.97221860700006, 120.49957574000007 31.972601760000032)))","8159a1ce5abf35b88561e68e852758fd",保税区,张家港,南海路1号,江苏华昌化工股份有限公司-1号110变电站用房,保税区,"3205820056562","23",120.499649798,31.9723771417,"",0,0,0,0,0,"320582403","320582","320582403001",,0,,,,,,"3","32",
1004766,"MULTIPOLYGON (((120.48823701700007 32.007463862000066, 120.4881964550001 32.00755319600006, 120.48831687400002 32.00759289400003, 120.4883574370001 32.00750356100008, 120.48823701700007 32.007463862000066)))","157738a788294b73942043640adc94af",德积街道,张家港,永兴村委会4组56号,永兴村委会4组56号,永兴村委会,"3205820060358","12",120.488276946,32.0075283782,"",0,0,0,0,0,"320582003","320582","320582003205",,1,,,,,,"1","",
880707,"MULTIPOLYGON (((120.49493251600006 32.00415556400003, 120.49494033400003 32.00421719900004, 120.49502149700004 32.00420972400008, 120.49501367900007 32.00414809000006, 120.49493251600006 32.00415556400003)))","2F4ECBDB055B4B9E8E2EED84E61471F6",德积街道,张家港,交通路10号,门卫 春风氨纶纱 交通路10号,永兴村,"3205820060912","3",120.494977006,32.0041826443,"1",2,0,0,0,0,"320582003","320582","320582003205",,1,,,,,,"3","35",
818175,"MULTIPOLYGON (((120.50104538000005 32.00306001000007, 120.50104747000012 32.00312474000003, 120.50106502000006 32.00312433000005, 120.5013456800001 32.00311775000006, 120.50152108000009 32.00311364000004, 120.50151899000002 32.00304890000007, 120.50134359000003 32.00305302000004, 120.50132402000008 32.00305348000006, 120.50104538000005 32.00306001000007)))","6bf940e7d88babb244b6a1a99eddb1de",德积街道,张家港,小明沙村村委会长江东路115号,张家港市怡臣氨纶纱有限公司宿舍楼,小明沙村委会,"3205820061263","8",120.501283235,32.003086824,"",0,0,0,0,0,"320582003","320582","320582003200",,1,,,,,,"3","34",
881251,"MULTIPOLYGON (((120.49436372500008 32.00845603700003, 120.4942404630001 32.008460583000044, 120.49424543600003 32.00855846700006, 120.49436869800002 32.008553920000054, 120.49436372500008 32.00845603700003)))",f2a7f10f765b799bf35e3356ab12937f,德积街道,张家港,永兴村5组59号,永兴村委会5组59号,永兴村委会,"3205820061775","7",120.49430458,32.0085072518,"",0,0,0,0,0,"320582003","320582","320582003205",,0,,,,,,"1","",
943022,"MULTIPOLYGON (((120.49469868500012 32.009211106000066, 120.49470389400005 32.00916657400006, 120.49467112800005 32.00916379100005, 120.49466591900011 32.00920832300005, 120.49469868500012 32.009211106000066)))","7acfa7fb7e648465dd8f25f98f311331",德积街道,张家港,永兴村委会5组10号,永兴村委会5组10号辅2,永兴村委会,"3205820061802","3",120.494684907,32.0091874485,"",0,0,0,0,0,"320582003","320582","320582003205",,0,,,,,,"1","",
943379,"MULTIPOLYGON (((120.49534019900011 32.012704402000054, 120.49531478900008 32.012719127000025, 120.49534270100003 32.01275409300007, 120.49536811100006 32.01273936700005, 120.49534019900011 32.012704402000054)))","8ead420dd36078ebb062b41f66c4bc9c",德积街道,张家港,永兴村委会9组5号,永兴村委会9组5号辅1,永兴村委会,"3205820062132","3",120.49534145,32.0127292473,"",0,0,0,0,0,"320582003","320582","320582003205",,1,,,,,,"1","",
818215,"MULTIPOLYGON (((120.49788569000009 32.01195670000004, 120.49786173000007 32.01197170000006, 120.49780351000004 32.012008120000075, 120.49784392000004 32.012059700000066, 120.49792873000001 32.01200664000004, 120.49788569000009 32.01195670000004)))","95baa8bffa31493796c34cf344a92f78",德积街道,张家港,永兴村委会6组54号,永兴村委会6组54号,永兴村委会,"3205820062245","8",120.497865573,32.0120079243,"",0,0,0,0,0,"320582003","320582","320582003205",,1,,,,,,"1","",
1005156,"MULTIPOLYGON (((120.50495521800008 32.01148294700005, 120.50495993600009 32.011560469000074, 120.50507864200006 32.01155522400006, 120.50507392400004 32.011477703000025, 120.50495521800008 32.01148294700005)))","6be6529d524e4ea58e5c3f25a22dc9a5",德积街道,张家港,小明沙村委会十二组15号,小明沙村委会十二组15号,小明沙村委会,"3205820062525","7",120.50501693,32.0115190858,"",0,0,0,0,0,"320582003","320582","320582003200",,1,,,,,,"1","",
942918,"MULTIPOLYGON (((120.46877151000001 31.964627440000072, 120.46896769000011 31.964852990000054, 120.46922759000006 31.96512862000003, 120.46991373000003 31.964658420000035, 120.4694476300001 31.96416411000007, 120.46877151000001 31.964627440000072)))",cc7ecf3984600be49644f21fa4017d83,保税区,张家港,金港镇东海路18号,苏州双象光学材料有限公司 丙类库,保税区,"3205820064934","6.2",120.469339243,31.9646461749,"",0,0,0,0,0,"320582403","320582","320582403001",,0,,,,,,"3","33",
1005693,"MULTIPOLYGON (((120.47262433000003 31.953188440000076, 120.47298933000002 31.953202350000026, 120.47299651000003 31.953065340000023, 120.47316405300012 31.953066103000026, 120.47316406000004 31.953067470000065, 120.47320324000009 31.953067330000067, 120.47320257000001 31.952936100000045, 120.47317303400007 31.95293620600006, 120.47317319000001 31.952911330000063, 120.47294754000006 31.952910300000042, 120.47263952000003 31.95289856000005, 120.47262433000003 31.953188440000076)))",bf8513e24fbfe79b1ffcc8d0ad9d0b83,后塍街道,张家港,港丰路58号,张家港市华天药业有限公司污水处理,晨阳村,"3205820065428","6",120.472878436,31.9530369974,"",0,0,0,0,0,"320582002","320582","320582002206",,0,,,,,,"3","34",
1005025,"MULTIPOLYGON (((120.41116219500009 31.922720238000068, 120.41115069500006 31.92278736600008, 120.41126266300012 31.922801320000076, 120.41127416400002 31.922734192000064, 120.41116219500009 31.922720238000068)))","24e5825f94ee488ab5883de8f1f3182f",金港街道,张家港,金港镇柏林村三省九组118号,金港镇柏林村三省九组118号,柏林村委会,"3205820065504","3",120.411212429,31.922760779,"",0,0,0,0,0,"320582001","320582","320582001222",,1,,,,,,"1","",
817909,"MULTIPOLYGON (((120.457348894 31.956228743000054, 120.45735081800001 31.95650683100007, 120.46251186900008 31.95647113900003, 120.46250994500008 31.95619305100007, 120.457348894 31.956228743000054)))","15b46297844c2218acbdae363d4ab6bf",保税区,张家港,港丰公路1348号,张家港保税区卓优现代物流有限公司11号库,保税区,"3205820065568","12",120.459930381,31.956349941,"",0,0,0,0,0,"320582403","320582","320582403001",,1,,,,,,"3","35",
943059,"MULTIPOLYGON (((120.64474295000002 31.860919310000043, 120.64475393000009 31.860976040000025, 120.64476061000005 31.861010530000044, 120.64488282000002 31.860993300000075, 120.64492561000009 31.860987270000066, 120.64491894000003 31.860952780000048, 120.64481220000005 31.86096782000004, 120.64480122000009 31.860911100000067, 120.64474295000002 31.860919310000043)))","81107a96ffca9f1155c00531b69a1124",塘桥镇,张家港,巨桥村3组20辅房1,巨桥村3组20辅房1,巨桥村委会,"3205820066358","4",120.64481692,31.8609676606,"",0,0,0,0,0,"320582100","320582","320582100227",,1,,,,,,"1","",
817520,"MULTIPOLYGON (((120.65788183200004 31.852898649000053, 120.65781495300007 31.852898263000043, 120.65779268800009 31.852898134000043, 120.65779250000003 31.852921827000046, 120.65779237800007 31.85293726100008, 120.65788152200003 31.852937775000044, 120.65788183200004 31.852898649000053)))",aa69ff351ae913d6aaf9122015fd7654,塘桥镇,张家港,牛桥11组39号,苏梅华1,牛桥村委会,"3205820066373","4",120.657837105,31.8529179548,"",0,0,0,0,0,"320582100","320582","320582100226",,1,,,,,,"1","",
818253,"MULTIPOLYGON (((120.64690706400006 31.867101235000064, 120.6468466020001 31.86711430200006, 120.64686907100008 31.86719001700004, 120.64692953200006 31.867176950000044, 120.64690706400006 31.867101235000064)))",d454c7d2a8a97c701e9addeaa2e35978,塘桥镇,张家港,刘村村委会3组天府路39,刘村村委会3组天府路39,刘村村委会,"3205820066680","3.3",120.646888067,31.8671456259,"",0,0,0,0,0,"320582100","320582","320582100225",,1,,,,,,"1","",
1061458,"MULTIPOLYGON (((121.07460822100006 31.697074158000078, 121.07448842000008 31.697118329000034, 121.07451256600007 31.697167195000077, 121.07452470200008 31.697190514000056, 121.07464605400003 31.697133407000024, 121.07460822100006 31.697074158000078)))","3284afbba95181a8439d4c325d32d06e",璜泾镇,太仓市,玉影山社区,陈志新2,玉影山社区,"3205850236327","6",121.074565427,31.6971301083,"2",0,0,3,0,0,"320585105","320585","320585105022",,0,,,3,,,"2","",
161362,"MULTIPOLYGON (((120.54289194800003 30.896911112000055, 120.54275108400009 30.896911112000055, 120.54275108400009 30.89699106200004, 120.54289194800003 30.89699106200004, 120.54289194800003 30.896911112000055)))","32c14f98b2214204be27699c16752d9a",盛泽镇,吴江区,寺西洋村委会19组7号,寺西洋村委会19组7号钱新泉（经营性）,寺西洋村委会,"3205090250166","9.5",120.542821516,30.896951087,"",0,0,0,0,0,"320509103","320509","320509103239",,0,,,,,,"1","",
818267,"MULTIPOLYGON (((120.66315553800007 31.857302323000056, 120.66320902600012 31.857380483000043, 120.66350588900002 31.857232494000073, 120.66345240100009 31.85715433400003, 120.66315553800007 31.857302323000056)))","7ebed495d55d0cb1666af5592dd00d38",塘桥镇,张家港,刘村村委会泾西六组泾西路6号,刘村村委会泾西六组泾西路6号,刘村村委会,"3205820068296","3.6",120.663330714,31.8572674085,"",0,0,0,0,0,"320582100","320582","320582100225",,1,,,,,,"1","",
880980,"MULTIPOLYGON (((120.65375041400011 31.857644150000056, 120.65375098000004 31.857724319000056, 120.65375103100007 31.857731477000073, 120.65389611900002 31.85773073100006, 120.65389550300006 31.857643404000044, 120.65375041400011 31.857644150000056)))",be04458b229a7abb4b49a74dc8228026,塘桥镇,张家港,巨桥村奚浦6组36号,巨桥村奚浦6组36号,巨桥村委会,"3205820068437","8",120.653823267,31.8576874405,"",0,0,0,0,0,"320582100","320582","320582100227",,1,,,,,,"1","",
817504,"MULTIPOLYGON (((120.67613725000001 31.80945175000005, 120.67616425000006 31.80919773000005, 120.67610986000011 31.809193520000065, 120.6760757300001 31.809514660000048, 120.67613012000004 31.809518870000034, 120.67644456000005 31.80954324000004, 120.67645169000002 31.809476120000056, 120.67613725000001 31.80945175000005)))","70fa96c694359cea2a52a15380756aa8",塘桥镇,张家港,塘桥镇妙桥永进西路,张家港市深发针织服饰制造有限公司,横泾村,"3205820069296","9",120.67621351,31.8094335101,"",0,0,0,0,0,"320582100","320582","320582100241",,1,,,,,,"3","32",
943297,"MULTIPOLYGON (((120.68472751500008 31.808074674000068, 120.68475495100006 31.80799893300008, 120.68470786500006 31.80798649500008, 120.68468042900008 31.80806223600007, 120.68472751500008 31.808074674000068)))",e0b24b348b1a292c772203408fde1058,塘桥镇,张家港,殷巷23-1,殷巷23-1,妙桥社区,"3205820069932","3",120.68471769,31.8080305845,"",0,0,0,0,0,"320582100","320582","320582100001",,1,,,,,,"1","",
943325,"MULTIPOLYGON (((120.68551446100003 31.80978174300003, 120.68568600800006 31.809836295000025, 120.68571373600003 31.80977271000006, 120.6855421890001 31.809718158000067, 120.68551446100003 31.80978174300003)))","81570f67ca5b4e9a3faaaa6e790f3717",塘桥镇,张家港,北街路556号,北街路556号1栋,妙桥社区,"3205820070130","6",120.685614099,31.8097772265,"",0,0,0,0,0,"320582100","320582","320582100001",,1,,,,,,"1","",
942788,"MULTIPOLYGON (((120.68579523200003 31.809343328000068, 120.6857430010001 31.80943340400006, 120.68573790200003 31.809442197000067, 120.68583314300008 31.809482470000034, 120.68589047300009 31.809383600000046, 120.68579523200003 31.809343328000068)))","899ACF19686448FB8C834B2F3AE7C817",塘桥镇,张家港,塘桥镇妙桥中路573号,塘桥镇妙桥中路573号所在单体,妙桥社区居委会,"3205820070246","8",120.685814188,31.8094128988,"2",0,0,1,0,0,"320582100","320582","320582100001",,1,,,3,,,"2","",
1004997,"MULTIPOLYGON (((120.6846963810001 31.80347997900003, 120.68464239100001 31.803464091000023, 120.68461598500005 31.803456321000056, 120.68457661100001 31.803553905000058, 120.68471753400001 31.803595375000043, 120.68475690900004 31.80349779000005, 120.6846963810001 31.80347997900003)))","6314714473EE408F9E6B33FB459A4180",塘桥镇,张家港,塘桥镇卢厅路12号卢厅小区233幢,塘桥镇卢厅路12号卢厅小区233幢,妙桥社区居委会,"3205820070798","7",120.68466676,31.8035258478,"",0,0,0,0,0,"320582100","320582","320582100001",,1,,,,,,"1","",
1004988,"MULTIPOLYGON (((120.69513147400005 31.811644778000073, 120.69534878800005 31.811593816000027, 120.69532187100003 31.811510118000058, 120.69510455700004 31.811561080000047, 120.69513147400005 31.811644778000073)))","974262B25F0247A5BA0E91D278E16667",塘桥镇,张家港,塘桥镇蒋家路18号22幢,塘桥镇蒋家路18号22幢,妙桥社区,"3205820070895","11",120.695226673,31.811577448,"",0,0,0,0,0,"320582100","320582","320582100001",,0,,,,,,"1","",
1424320,"MULTIPOLYGON (((120.57791743324299 31.725390496973887, 120.57790458193097 31.72511949077193, 120.57773711107893 31.725124069220442, 120.57774241887762 31.725259577267707, 120.5777767352082 31.725391134593224, 120.57791743324299 31.725390496973887)))","32da73938c7cefa5128fcb44cf3d1eae",尚湖镇,常熟市,"1组上山头22-1号",上山头22-1号厂房,山鑫村委会,"3205810516194","5",120.577830037,31.7252526186,"",0,0,0,0,0,"320581117","320581","320581117214",,1,,,,,,"3","32",
817925,"MULTIPOLYGON (((120.695785838 31.807617235000066, 120.6959375460001 31.80765277900008, 120.69595447500001 31.807600088000072, 120.69580276700003 31.80756454400006, 120.695785838 31.807617235000066)))","07966fc48ee94ab0922af9abd46464e7",塘桥镇,张家港,横泾村委会东庄泾组16号,横泾村委会东庄泾组妙景路16号,横泾村委会,"3205820072272","7.2",120.695870157,31.8076086615,"",0,0,0,0,0,"320582100","320582","320582100241",,0,,,,,,"1","",
881157,"MULTIPOLYGON (((120.69483660300011 31.805653395000036, 120.69493122900008 31.805633796000052, 120.69491309400007 31.805569942000034, 120.6948184690001 31.805589541000074, 120.69483660300011 31.805653395000036)))","982c380802b3aa6a8275aac845a50b87",塘桥镇,张家港,横泾村东庄泾组34号,横泾村东庄泾组34号,横泾村委会,"3205820072306","7",120.694874849,31.8056116685,"",0,0,0,0,0,"320582100","320582","320582100241",,1,,,,,,"1","",
943448,"MULTIPOLYGON (((120.69268166000006 31.807446020000043, 120.69267328000001 31.807446060000075, 120.69267373000002 31.807506670000066, 120.69276593000006 31.80750616000006, 120.69276548000005 31.807445560000076, 120.69276508000007 31.807391160000066, 120.69268126000009 31.807391620000033, 120.69268166000006 31.807446020000043)))","9F25F9716D3A45CD8538D49A451BCDD8",塘桥镇,张家港,塘桥镇吹鼓路179号41幢,塘桥镇吹鼓路179号41幢,妙桥社区居委会,"3205820073269","7",120.692721296,31.8074502649,"",0,0,0,0,0,"320582100","320582","320582100001",,1,,,,,,"1","",
818020,"MULTIPOLYGON (((120.66754013000002 31.795864350000045, 120.66754042000002 31.795904910000047, 120.66774366000004 31.79590385000006, 120.66774337000004 31.795863290000057, 120.66754013000002 31.795864350000045)))","3f3a9115bcdf5e64a5a143a94ee3b4c7",凤凰镇,张家港,恬庄村9组26号,恬庄村9组26号辅房,恬庄村委会,"3205820074287","3",120.667641895,31.7958841,"",0,0,0,0,0,"320582103","320582","320582103228",,0,,,,,,"1","",
1004816,"MULTIPOLYGON (((120.66912285600006 31.79533209300007, 120.66911445200003 31.79523576500003, 120.66898806300003 31.795243808000066, 120.66899646600007 31.79534013500006, 120.66912285600006 31.79533209300007)))","79739bacaff24c03abe2c65e53b0209b",凤凰镇,张家港,恬庄村10组7号,恬庄村10组7号,恬庄村委会,"3205820074332","6",120.669055459,31.7952879503,"",0,0,0,0,0,"320582103","320582","320582103228",,0,,,,,,"1","",
818257,"MULTIPOLYGON (((120.67885218600009 31.79990900100006, 120.67892060000008 31.799909271000047, 120.67892119400005 31.799799508000035, 120.67885278000006 31.79979923800005, 120.67885218600009 31.79990900100006)))","5d56e783eb97b326e09aedf4d0822aeb",塘桥镇,张家港,横泾村委会商城路233号,横泾村委会商城路233号8,横泾村,"3205820074489","4",120.67888669,31.7998542545,"",0,0,0,0,0,"320582100","320582","320582100241",,0,,,,,,"3","33",
880582,"MULTIPOLYGON (((120.71836470900007 31.81430342400006, 120.71832781800003 31.81424851400004, 120.71829651200005 31.814263851000078, 120.71833340300009 31.814318761000038, 120.71836470900007 31.81430342400006)))","36da3cbb4e31d265f412e6cada075cd6",塘桥镇,张家港,欧桥村委会立新9组,辛正龙2,欧桥村委会,"3205820075923","4",120.718330611,31.8142836375,"",0,0,0,0,0,"320582100","320582","320582100223",,1,,,,,,"1","",
601588,"MULTIPOLYGON (((120.49916512906748 31.438108004880576, 120.49923679064545 31.438248479883498, 120.49939483480387 31.438187676719963, 120.49932162819061 31.438047796168917, 120.49916512906748 31.438108004880576)))",ee84cc6f56b7465d94afe7d5d1cc94bb,黄埭镇,相城区,胡桥村委会17组旺家里路26号,王水生的主房,胡桥村委会,"3205070040071","12",120.499279655,31.4381481042,"",0,0,0,0,0,"320507103","320507","320507103225",,0,,,,,,"1","",
810939,"MULTIPOLYGON (((120.63700402400002 31.802477269000065, 120.6371501000001 31.80244575100005, 120.63711664300001 31.802332661000037, 120.63697056800004 31.80236418000004, 120.63700402400002 31.802477269000065)))","3352C1570D454AA189A1A74D2AE8262A",塘桥镇,张家港,塘桥镇李王新村97幢,塘桥镇李王新村97幢,周巷村,"3205820103624","7",120.637060334,31.8024049653,"",0,0,0,0,0,"320582100","320582","320582100244",,1,,,,,,"1","",
880737,"MULTIPOLYGON (((120.71833272100002 31.80456029000004, 120.71845183800008 31.804562326000053, 120.71845388100007 31.804475139000033, 120.71833476400002 31.804473103000078, 120.71833272100002 31.80456029000004)))","5d16deb9ed4247c4b408d008ca784369",塘桥镇,张家港,欧桥村委会立新15组39号,欧桥村委会立新15组陈小毛,欧桥村委会,"3205820076525","9.5",120.718393301,31.8045177145,"",0,0,0,0,0,"320582100","320582","320582100223",,0,,,,,,"1","",
942553,"MULTIPOLYGON (((120.66596365200007 31.782825910000042, 120.66590235100011 31.782815024000058, 120.66586625900004 31.782963319000032, 120.66592756000011 31.782974205000073, 120.66596365200007 31.782825910000042)))","923815a25ad231ce5f114f3f1f1ed4b7",凤凰镇,张家港,凤凰镇恬庄村第二十六组70号,安固橡胶工业有限公司汽油区,恬庄村,"3205820077571","6",120.665914956,31.7828946145,"",0,0,0,0,0,"320582103","320582","320582103228",,1,,,,,,"3","35",
